rule,n_nonmanip,w,a,b,perfect_info,manipulation,cand1,cand2,cand3,cand4,cand5,winner,total_utils_in_outcome,total_utils_in_true,total_utils_manipulator,total_utils_in_true_manipulator
borda,9,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,9.122193758102277,9.122193758102277,0.918,0.918
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.196224639026148,9.196224639026148,0.896,0.896
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.192785626394027,9.192785626394027,0.896,0.896
borda,9,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,9.124854898098432,9.124854898098432,0.918,0.918
borda,9,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,9.12305553696259,9.12305553696259,0.918,0.918
borda,9,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,9.140767262974085,9.140767262974085,0.918,0.918
borda,9,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,9.119999943634667,9.119999943634667,0.918,0.918
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.1464774629812,9.1464774629812,0.896,0.896
borda,9,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,9.116639649041883,9.116639649041883,0.918,0.918
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.217903672678691,9.217903672678691,0.896,0.896
borda,9,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,9.140479748589495,9.140479748589495,0.918,0.918
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.197184832944217,9.197184832944217,0.896,0.896
borda,9,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,9.113257318905935,9.113257318905935,0.918,0.918
borda,9,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,9.121214488096802,9.121214488096802,0.918,0.918
borda,9,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,9.118949589782146,9.118949589782146,0.918,0.918
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.186084527803795,9.186084527803795,0.896,0.896
borda,9,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,9.131289805398097,9.131289805398097,0.918,0.918
borda,9,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,9.11930918937529,9.11930918937529,0.918,0.918
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.166347134462907,9.166347134462907,0.896,0.896
borda,9,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,9.114579176501591,9.114579176501591,0.918,0.918
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.187991741029267,9.187991741029267,0.896,0.896
borda,9,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,9.139076757962197,9.139076757962197,0.918,0.918
borda,9,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,9.12674755177418,9.12674755177418,0.918,0.918
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.2094141567019,9.2094141567019,0.896,0.896
borda,9,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,9.122666626066462,9.122666626066462,0.918,0.918
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.200655298171254,9.200655298171254,0.896,0.896
borda,9,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,9.114511477939322,9.114511477939322,0.918,0.918
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.149744187176013,9.149744187176013,0.896,0.896
borda,9,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,9.121912766434145,9.121912766434145,0.918,0.918
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.230736328933803,9.230736328933803,0.896,0.896
borda,9,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,9.101599724715864,9.101599724715864,0.918,0.918
borda,9,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,9.11203083549371,9.11203083549371,0.918,0.918
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.222321430732512,9.222321430732512,0.896,0.896
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.171795325380122,9.171795325380122,0.896,0.896
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.170481639891289,9.170481639891289,0.896,0.896
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.200194089113317,9.200194089113317,0.896,0.896
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.20650756653196,9.20650756653196,0.896,0.896
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.270698252522262,9.270698252522262,0.896,0.896
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.2815032959508,9.2815032959508,0.896,0.896
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.219952393266453,9.219952393266453,0.896,0.896
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.248090778797309,9.248090778797309,0.896,0.896
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.235206189137955,9.235206189137955,0.896,0.896
borda,9,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,9.149025238471276,9.149025238471276,0.918,0.918
borda,9,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,9.129122588151189,9.129122588151189,0.918,0.918
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.263267625600463,9.263267625600463,0.896,0.896
borda,9,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,9.111134089387475,9.111134089387475,0.918,0.918
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.163707523371754,9.163707523371754,0.896,0.896
borda,9,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,9.140331423111824,9.140331423111824,0.918,0.918
borda,9,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,9.134724194075408,9.134724194075408,0.918,0.918
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.188494407207422,9.188494407207422,0.896,0.896
borda,9,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,9.12255462136404,9.12255462136404,0.918,0.918
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.195705464525432,9.195705464525432,0.896,0.896
borda,9,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,9.101328806409448,9.101328806409448,0.918,0.918
borda,9,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,9.145655207358912,9.145655207358912,0.918,0.918
borda,9,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,9.096099969124976,9.096099969124976,0.918,0.918
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.233446224781856,9.233446224781856,0.896,0.896
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.227630148332318,9.227630148332318,0.896,0.896
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.18739307390482,9.18739307390482,0.896,0.896
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.240816969810028,9.240816969810028,0.896,0.896
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.22319338260994,9.22319338260994,0.896,0.896
borda,9,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,9.115998471598196,9.115998471598196,0.918,0.918
borda,9,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,9.103825632019529,9.103825632019529,0.918,0.918
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.171853700839858,9.171853700839858,0.896,0.896
borda,9,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,9.132408439349092,9.132408439349092,0.918,0.918
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.215746506010559,9.215746506010559,0.896,0.896
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.175974820835211,9.175974820835211,0.896,0.896
borda,9,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,9.11836830440373,9.11836830440373,0.918,0.918
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.220228701491015,9.220228701491015,0.896,0.896
borda,10,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,10.031302281930085,10.031302281930085,0.918,0.918
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.092912023701452,10.092912023701452,0.896,0.896
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.172219939548295,10.172219939548295,0.896,0.896
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.054772415158162,10.054772415158162,0.896,0.896
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.160901216203134,10.160901216203134,0.896,0.896
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.176049204134474,10.176049204134474,0.896,0.896
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.068577732591567,10.068577732591567,0.896,0.896
borda,10,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Captain America,10.256771558978508,10.256771558978508,0.896,0.896
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.059316912472347,10.059316912472347,0.896,0.896
borda,10,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,10.016593892929475,10.016593892929475,0.918,0.918
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.10774928023227,10.10774928023227,0.896,0.896
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.137069086387521,10.137069086387521,0.896,0.896
borda,10,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,10.028013243751335,10.028013243751335,0.918,0.918
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.15619133208109,10.15619133208109,0.896,0.896
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.101828911583894,10.101828911583894,0.896,0.896
borda,10,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,10.024737445984437,10.024737445984437,0.918,0.918
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.16782965495595,10.16782965495595,0.896,0.896
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.147638580059276,10.147638580059276,0.896,0.896
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.0979719006586,10.0979719006586,0.896,0.896
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.175898652881518,10.175898652881518,0.896,0.896
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.182868939399164,10.182868939399164,0.896,0.896
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.16967656556121,10.16967656556121,0.896,0.896
borda,10,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,10.031308018944154,10.031308018944154,0.918,0.918
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.133546477427428,10.133546477427428,0.896,0.896
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.077455768012511,10.077455768012511,0.896,0.896
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.154970962903333,10.154970962903333,0.896,0.896
borda,10,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,10.017425276254599,10.017425276254599,0.918,0.918
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.178722370130274,10.178722370130274,0.896,0.896
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.069355673460775,10.069355673460775,0.896,0.896
borda,10,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,10.01987842214734,10.01987842214734,0.918,0.918
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.102129208999134,10.102129208999134,0.896,0.896
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.08889694311684,10.08889694311684,0.896,0.896
borda,10,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,10.05848059213599,10.05848059213599,0.918,0.918
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.124488958584664,10.124488958584664,0.896,0.896
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.103590093190922,10.103590093190922,0.896,0.896
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.189583404733854,10.189583404733854,0.896,0.896
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.09712571827126,10.09712571827126,0.896,0.896
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.140060781186845,10.140060781186845,0.896,0.896
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.158566017265628,10.158566017265628,0.896,0.896
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.113407308082252,10.113407308082252,0.896,0.896
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.087321965648336,10.087321965648336,0.896,0.896
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.087836795483044,10.087836795483044,0.896,0.896
borda,10,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,10.02377843485777,10.02377843485777,0.918,0.918
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.177500785997724,10.177500785997724,0.896,0.896
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.079468133837084,10.079468133837084,0.896,0.896
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.116672713240117,10.116672713240117,0.896,0.896
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.076121885005271,10.076121885005271,0.896,0.896
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.063210758417046,10.063210758417046,0.896,0.896
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.085426754754538,10.085426754754538,0.896,0.896
borda,10,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,10.037037263831548,10.037037263831548,0.918,0.918
borda,10,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,10.034242677052076,10.034242677052076,0.918,0.918
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.08394357686332,10.08394357686332,0.896,0.896
borda,10,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Captain America,10.250215024160607,10.250215024160607,0.896,0.896
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.102235926425902,10.102235926425902,0.896,0.896
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.155446375394508,10.155446375394508,0.896,0.896
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.183490262752406,10.183490262752406,0.896,0.896
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.110367307185726,10.110367307185726,0.896,0.896
borda,10,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,10.055371717892749,10.055371717892749,0.918,0.918
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.096851222626238,10.096851222626238,0.896,0.896
borda,10,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,10.043014056548389,10.043014056548389,0.918,0.918
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.070252864700663,10.070252864700663,0.896,0.896
borda,10,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,10.111932136846171,10.111932136846171,0.896,0.896
